t,y,q
0.03857421875,-5.860561390398733,1.0
0.0390625,-4.443557341933802,1.0
0.03955078125,-2.375972272131108,1.0
0.0400390625,0.024207349813796197,1.0
0.04052734375,2.4111043388133933,1.0
0.041015625,4.471965489874375,1.0
0.04150390625,5.966875824974807,1.0
0.0419921875,6.758947803384744,1.0
0.04248046875,6.815817068208602,1.0
0.04296875,6.201857230813524,1.0
0.04345703125,5.049321786598161,1.0
0.0439453125,3.5316228827145157,1.0
0.04443359375,1.8288453520491383,1.0
0.044921875,0.10683723228396479,1.0
0.04541015625,-1.5029266122930334,1.0
0.0458984375,-2.906222523644357,1.0
0.04638671875,-4.048373095198351,1.0
0.046875,-4.903318750933444,1.0
0.04736328125,-5.467647571794903,1.0
0.0478515625,-5.74769574858664,1.0
0.04833984375,-5.756441782627019,1.0
0.048828125,-5.506747555789001,1.0
0.04931640625,-5.015014855611827,1.0
0.0498046875,-4.300171087050794,1.0
0.05029296875,-3.3903396845815164,1.0
0.05078125,-2.321990437193315,1.0
0.05126953125,-1.143946129813987,1.0
0.0517578125,0.08761959919101431,1.0
0.05224609375,1.309843975479763,1.0
0.052734375,2.4617819309669198,1.0
0.05322265625,3.487009025799377,1.0
0.0537109375,4.341801621861402,1.0
0.05419921875,4.995404741674497,1.0
0.0546875,5.434294391672937,1.0
0.05517578125,5.6581228242867665,1.0
0.0556640625,5.679906910465834,1.0
0.05615234375,5.519185594463562,1.0
0.056640625,5.200879491812763,1.0
0.05712890625,4.748895918668445,1.0
0.0576171875,4.186653966171836,1.0
0.05810546875,3.5332696195603406,1.0
0.05859375,2.8066719783889007,1.0
0.05908203125,2.022025187713651,1.0
0.0595703125,1.196064729960551,1.0
0.06005859375,0.34577955055590404,1.0
0.060546875,-0.5080878267486648,1.0
0.06103515625,-1.343766213455628,1.0
0.0615234375,-2.1367227946642933,1.0
0.06201171875,-2.8638596531359655,1.0
0.0625,-3.5028079705951054,1.0
0.06298828125,-4.0363021185274786,1.0
0.0634765625,-4.450988255751221,1.0
0.06396484375,-4.740610632658149,1.0
0.064453125,-4.903402106894982,1.0
0.06494140625,-4.94375978332449,1.0
0.0654296875,-4.868517547692861,1.0
0.06591796875,-4.68792222794085,1.0
0.06640625,-4.411884736046841,1.0
0.06689453125,-4.051383367715183,1.0
0.0673828125,-3.6156000925772083,1.0
0.06787109375,-3.1142694983664008,1.0
0.068359375,-2.5557516105680667,1.0
0.06884765625,-1.949951274675921,1.0
0.0693359375,-1.3066450574391193,1.0
0.06982421875,-0.6381670861052681,1.0
0.0703125,0.042749758429739396,1.0
0.07080078125,0.7210321562872282,1.0
0.0712890625,1.3821011229990223,1.0
0.07177734375,2.0105217855516235,1.0
0.072265625,2.5930816463282453,1.0
0.07275390625,3.1174298224298247,1.0
0.0732421875,3.574774169932239,1.0
0.07373046875,3.957994589561131,1.0
0.07421875,4.2636589931793365,1.0
0.07470703125,4.4895696023071325,1.0
0.0751953125,4.63630805950932,1.0
0.07568359375,4.7046080698592965,1.0
0.076171875,4.696911510376765,1.0
0.07666015625,4.615024682272413,1.0
0.0771484375,4.462026493891254,1.0
0.07763671875,4.240366963991005,1.0
0.078125,3.9540886847738785,1.0
0.07861328125,3.607153396025776,1.0
0.0791015625,3.205651771441274,1.0
0.07958984375,2.7559995858149033,1.0
0.080078125,2.2668287783888306,1.0
0.08056640625,1.7468592050023377,1.0
0.0810546875,1.2064288278362612,1.0
0.08154296875,0.6551483677172998,1.0
0.08203125,0.10329878256265862,1.0
0.08251953125,-0.4404403559868467,1.0
0.0830078125,-0.9674348472262623,1.0
0.08349609375,-1.4710657000681413,1.0
0.083984375,-1.944890482128434,1.0
0.08447265625,-2.3843124865230214,1.0
0.0849609375,-2.7845741366597276,1.0
0.08544921875,-3.1423239074178597,1.0
0.0859375,-3.453673649955848,1.0
0.08642578125,-3.715879412748085,1.0
0.0869140625,-3.925616007675358,1.0
0.08740234375,-4.080836205476665,1.0
0.087890625,-4.1792283004824275,1.0
0.08837890625,-4.220136891224474,1.0
0.0888671875,-4.203032515914836,1.0
0.08935546875,-4.129311331218796,1.0
0.08984375,-4.000620502900465,1.0
0.09033203125,-3.820441132461022,1.0
0.0908203125,-3.5922497953057615,1.0
0.09130859375,-3.3209434246854928,1.0
0.091796875,-3.0109557305817005,1.0
0.09228515625,-2.667676649355799,1.0
0.0927734375,-2.2956746102476595,1.0
0.09326171875,-1.9002303822092816,1.0
0.09375,-1.4857290561671455,1.0
0.09423828125,-1.057308090761675,1.0
0.0947265625,-0.619357154020243,1.0
0.09521484375,-0.17717552197348632,1.0
0.095703125,0.26454469147490434,1.0
0.09619140625,0.7001663851235026,1.0
0.0966796875,1.1247229990451397,1.0
0.09716796875,1.5325036205551106,1.0
0.09765625,1.9187460864723438,1.0
0.09814453125,2.278290249307949,1.0
0.0986328125,2.607249777605374,1.0
0.09912109375,2.901625465445723,1.0
0.099609375,3.158862747419511,1.0
0.10009765625,3.3763643334924462,1.0
0.1005859375,3.5529173199395934,1.0
0.10107421875,3.687133245872343,1.0
0.1015625,3.778810216002016,1.0
0.10205078125,3.827386087736275,1.0
0.1025390625,3.833323836474372,1.0
0.10302734375,3.796648658640414,1.0
0.103515625,3.71839719727829,1.0
0.10400390625,3.599240802050661,1.0
0.1044921875,3.4409652692381787,1.0
0.10498046875,3.245119109290872,1.0
0.10546875,3.014450573854055,1.0
0.10595703125,2.751510868474435,1.0
0.1064453125,2.459997812462959,1.0
0.10693359375,2.1432919238359203,1.0
0.107421875,1.8057182310965536,1.0
0.10791015625,1.4510558482990081,1.0
0.1083984375,1.0837794023470146,1.0
0.10888671875,0.7076099551751629,1.0
0.109375,0.32679720346449087,1.0
0.10986328125,-0.05524704117941858,1.0
0.1103515625,-0.4346110923193535,1.0
0.11083984375,-0.808181694047699,1.0
0.111328125,-1.1722886896076072,1.0
0.11181640625,-1.5239885118692296,1.0
0.1123046875,-1.8597470529579028,1.0
0.11279296875,-2.1767554177841113,1.0
0.11328125,-2.471678740882454,1.0
0.11376953125,-2.7420083570994036,1.0
0.1142578125,-2.98485620725408,1.0
0.11474609375,-3.198304657769193,1.0
0.115234375,-3.3801973091822406,1.0
0.11572265625,-3.529438506645298,1.0
0.1162109375,-3.644743053825836,1.0
0.11669921875,-3.725866766446615,1.0
0.1171875,-3.7723177255954217,1.0
0.11767578125,-3.784541302870423,1.0
0.1181640625,-3.762630695060885,1.0
0.11865234375,-3.707510823334045,1.0
0.119140625,-3.619688848210185,1.0
0.11962890625,-3.500466295344605,1.0
0.1201171875,-3.350741042399869,1.0
0.12060546875,-3.172240316491566,1.0
0.12109375,-2.966349486820746,1.0
0.12158203125,-2.735330588150214,1.0
0.1220703125,-2.4811391069356348,1.0
0.12255859375,-2.2065949129102056,1.0
0.123046875,-1.9141658615253758,1.0
0.12353515625,-1.6070868397383122,1.0
0.1240234375,-1.2881226218516542,1.0
0.12451171875,-0.9606619054200082,1.0
0.125,-0.6274941347222056,1.0
0.12548828125,-0.29191438426985916,1.0
0.1259765625,0.04345687786649021,1.0
0.12646484375,0.3755409863236927,1.0
0.126953125,0.7019368283311336,1.0
0.12744140625,1.0197730708371961,1.0
0.1279296875,1.3268240768749573,1.0
0.12841796875,1.6203771193447396,1.0
0.12890625,1.898357639512187,1.0
0.12939453125,2.158232931179933,1.0
0.1298828125,2.3981566725472434,1.0
0.13037109375,2.6159050104657204,1.0
0.130859375,2.8100240660239333,1.0
0.13134765625,2.978773076875775,1.0
0.1318359375,3.1212466551911118,1.0
0.13232421875,3.236299385563754,1.0
0.1328125,3.323625763112318,1.0
0.13330078125,3.3826605706732438,1.0
0.1337890625,3.4136236848772747,1.0
0.13427734375,3.4164139391106882,1.0
0.134765625,3.3916435816861714,1.0
0.13525390625,3.3395516127411398,1.0
0.1357421875,3.2610501542737196,1.0
0.13623046875,3.156670771850154,1.0
0.13671875,3.027625489692187,1.0
0.13720703125,2.874777365221974,1.0
0.1376953125,2.699698684620977,1.0
0.13818359375,2.503643125454329,1.0
0.138671875,2.288578757324377,1.0
0.13916015625,2.0561440366955597,1.0
0.1396484375,1.8086466450165228,1.0
0.14013671875,1.5480044078372013,1.0
0.140625,1.276721144703488,1.0
0.14111328125,0.9968307547650781,1.0
0.1416015625,0.7108718535801016,1.0
0.14208984375,0.42085526387217453,1.0
0.142578125,0.1292524080150318,1.0
0.14306640625,-0.16200747522629874,1.0
0.1435546875,-0.45053810846474224,1.0
0.14404296875,-0.7344808680170576,1.0
0.14453125,-1.0115118655263962,1.0
0.14501953125,-1.2798277072835975,1.0
0.1455078125,-1.537175425084286,1.0
0.14599609375,-1.7818500734473395,1.0
0.146484375,-2.011749847598705,1.0
0.14697265625,-2.225379411126707,1.0
0.1474609375,-2.4209166505211344,1.0
0.14794921875,-2.5972040774355514,1.0
0.1484375,-2.7528088327254046,1.0
0.14892578125,-2.8869872638437264,1.0
0.1494140625,-2.998729412258956,1.0
0.14990234375,-3.0876961737149116,1.0
0.150390625,-3.153255394719712,1.0
0.15087890625,-3.195405120622194,1.0
0.1513671875,-3.213817824903777,1.0
0.15185546875,-3.2087660910614617,1.0
0.15234375,-3.1801873698509713,1.0
0.15283203125,-3.128618398548396,1.0
0.1533203125,-3.054279220600915,1.0
0.15380859375,-2.958008357998414,1.0
0.154296875,-2.8403529783825885,1.0
0.15478515625,-2.7024898858331348,1.0
0.1552734375,-2.5453080448757373,1.0
0.15576171875,-2.370306050948752,1.0
0.15625,-2.1786637650331855,1.0
0.15673828125,-1.9721200580099927,1.0
0.1572265625,-1.7520431852898748,1.0
0.15771484375,-1.5203024740503328,1.0
0.158203125,-1.2783519057703754,1.0
0.15869140625,-1.028108282003776,1.0
0.1591796875,-0.7710557420486517,1.0
0.15966796875,-0.509132130315766,1.0
0.16015625,-0.24384967248298953,1.0
0.16064453125,0.022820248169602157,1.0
0.1611328125,0.2893231325258179,1.0
0.16162109375,0.553651013671688,1.0
0.162109375,0.814225525268228,1.0
0.16259765625,1.0690472923520533,1.0
0.1630859375,1.316585557296641,1.0
0.16357421875,1.5549409435279258,1.0
0.1640625,1.782731057445914,1.0
0.16455078125,1.998253830638657,1.0
0.1650390625,2.2003570572014404,1.0
0.16552734375,2.387593237170204,1.0
0.166015625,2.559069001817985,1.0
0.16650390625,2.713592873830218,1.0
0.1669921875,2.8505112473697025,1.0
0.16748046875,2.9688591494795276,1.0
0.16796875,3.068194271226044,1.0
0.16845703125,3.147760873850503,1.0
0.1689453125,3.2073287489509172,1.0
0.16943359375,3.2463722131905013,1.0
0.169921875,3.2649109218457495,1.0
0.17041015625,3.262696363098238,1.0
0.1708984375,3.2400443721272394,1.0
0.17138671875,3.1970183974676414,1.0
0.171875,3.1342449712030747,1.0
0.17236328125,3.052088613326386,1.0
0.1728515625,2.951450037226933,1.0
0.17333984375,2.8329371638435843,1.0
0.173828125,2.6976544747135796,1.0
0.17431640625,2.5463804627568574,1.0
0.1748046875,2.3803584286690773,1.0
0.17529296875,2.200488284046295,1.0
0.17578125,2.0081229650792514,1.0
0.17626953125,1.8042740380817746,1.0
0.1767578125,1.5904089249729265,1.0
0.17724609375,1.3676621803751277,1.0
0.177734375,1.1376241134586518,1.0
0.17822265625,0.901548887429562,1.0
0.1787109375,0.6611283659851164,1.0
0.17919921875,0.4176946277137577,1.0
0.1796875,0.17298106947552444,1.0
0.18017578125,-0.07167488098236734,1.0
0.1806640625,-0.3145749416509703,1.0
0.18115234375,-0.5544479444619419,1.0
0.181640625,-0.7896892419271482,1.0
0.18212890625,-1.019134239615833,1.0
0.1826171875,-1.241292664250596,1.0
0.18310546875,-1.455110427160344,1.0
0.18359375,-1.659204771195257,1.0
0.18408203125,-1.8526225494026611,1.0
0.1845703125,-2.0340844195584027,1.0
0.18505859375,-2.202746195910669,1.0
0.185546875,-2.3574556193497522,1.0
0.18603515625,-2.4975166210013704,1.0
0.1865234375,-2.621954688862509,1.0
0.18701171875,-2.730277294527488,1.0
0.1875,-2.82173960358472,1.0
0.18798828125,-2.896093233009078,1.0
0.1884765625,-2.9528463502951787,1.0
0.18896484375,-2.991998074000868,1.0
0.189453125,-3.0132938755682277,1.0
0.18994140625,-3.0169500523773864,1.0
0.1904296875,-3.0029112123233115,1.0
0.19091796875,-2.971572649833984,1.0
0.19140625,-2.9230469635947753,1.0
0.19189453125,-2.85788930934735,1.0
0.1923828125,-2.776374889916408,1.0
0.19287109375,-2.6792254688895145,1.0
0.193359375,-2.5668930362873255,1.0
0.19384765625,-2.440281054673029,1.0
0.1943359375,-2.30002724126539,1.0
0.19482421875,-2.1472136664396038,1.0
0.1953125,-1.9826450689286175,1.0
0.19580078125,-1.8075474411056678,1.0
0.1962890625,-1.6228446402452188,1.0
0.19677734375,-1.4298509020897663,1.0
0.197265625,-1.2295525478036806,1.0
0.19775390625,-1.0233012924750025,1.0
0.1982421875,-0.8121063930806918,1.0
0.19873046875,-0.5973316290762911,1.0
0.19921875,-0.3799975958662117,1.0
0.19970703125,-0.16147916081042873,1.0
0.2001953125,0.05718760191223786,1.0
0.20068359375,0.2746139280777216,1.0
0.201171875,0.48975292019828925,1.0
0.20166015625,0.7012183966316768,1.0
0.2021484375,0.9079827454742841,1.0
0.20263671875,1.1087048501305263,1.0
0.203125,1.3024273484838413,1.0
0.20361328125,1.487907809634822,1.0
0.2041015625,1.6643090131340939,1.0
0.20458984375,1.8305276318542196,1.0
0.205078125,1.9858737398118083,1.0
0.20556640625,2.1293957749269237,1.0
0.2060546875,2.260550935912949,1.0
0.20654296875,2.37853041346941,1.0
0.20703125,2.4829262091064734,1.0
0.20751953125,2.5730623551751255,1.0
0.2080078125,2.648662946234162,1.0
0.20849609375,2.7091920548523563,1.0
0.208984375,2.7545231621701016,1.0
0.20947265625,2.784285296312421,1.0
0.2099609375,2.798529412215761,1.0
0.21044921875,2.797075178855414,1.0
0.2109375,2.780168941821058,1.0
0.21142578125,2.747827030644626,1.0
0.2119140625,2.700483412595828,1.0
0.21240234375,2.638330139562023,1.0
0.212890625,2.5619578005904446,1.0
0.21337890625,2.471697917779022,1.0
0.2138671875,2.368261807342802,1.0
0.21435546875,2.252090042314346,1.0
0.21484375,2.123993408596141,1.0
0.21533203125,1.9845108366046924,1.0
0.2158203125,1.8345514407922234,1.0
0.21630859375,1.6747576525115715,1.0
0.216796875,1.5061436767541652,1.0
0.21728515625,1.3294586797087224,1.0
0.2177734375,1.145817263301594,1.0
0.21826171875,0.9560598852880764,1.0
0.21875,0.7613748068969268,1.0
0.21923828125,0.5626574665634619,1.0
0.2197265625,0.3611276085662134,1.0
0.22021484375,0.15769239310240954,1.0
0.220703125,-0.046436352544642415,1.0
0.22119140625,-0.2503713346880478,1.0
0.2216796875,-0.4529301665225592,1.0
0.22216796875,-0.6532568724347932,1.0
0.22265625,-0.8502019766989958,1.0
0.22314453125,-1.0429401103872444,1.0
0.2236328125,-1.2303543677620183,1.0
0.22412109375,-1.4116544182331272,1.0
0.224609375,-1.5857683205045212,1.0
0.22509765625,-1.751962523991907,1.0
0.2255859375,-1.9092403192033394,1.0
0.22607421875,-2.056960971904166,1.0
0.2265625,-2.1942406025040406,1.0
0.22705078125,-2.320565778029464,1.0
0.2275390625,-2.4351925576827194,1.0
0.22802734375,-2.5377516673794798,1.0
0.228515625,-2.627644705501571,1.0
0.22900390625,-2.704642033895297,1.0
0.2294921875,-2.7682790462761577,1.0
0.22998046875,-2.818450894105536,1.0
0.23046875,-2.8548131667971495,1.0
0.23095703125,-2.8773771978501967,1.0
0.2314453125,-2.8859174239568137,1.0
0.23193359375,-2.8805676955178887,1.0
0.232421875,-2.8612337505427496,1.0
0.23291015625,-2.828187437872014,1.0
0.2333984375,-2.7814802907531377,1.0
0.23388671875,-2.721531694942282,1.0
0.234375,-2.648540415340371,1.0
0.23486328125,-2.563065147172602,1.0
0.2353515625,-2.4654342619051905,1.0
0.23583984375,-2.3563208574166454,1.0
0.236328125,-2.2361541440433874,1.0
0.23681640625,-2.1056930711749415,1.0
0.2373046875,-1.9654431365690865,1.0
0.23779296875,-1.8162313668500383,1.0
0.23828125,-1.6586296651869394,1.0
0.23876953125,-1.4935304674844798,1.0
0.2392578125,-1.3215742446025027,1.0
0.23974609375,-1.1437223578010647,1.0
0.240234375,-0.960684823558192,1.0
0.24072265625,-0.7734869808647568,1.0
0.2412109375,-0.582895279555688,1.0
0.24169921875,-0.3899772217358861,1.0
0.2421875,-0.19552636620695282,1.0
0.24267578125,-0.0006182866231147598,1.0
0.2431640625,0.19396157706667164,1.0
0.24365234375,0.3871621104831858,1.0
0.244140625,0.5782326640236879,1.0
0.24462890625,0.7661654691743819,1.0
0.2451171875,0.9502555265822713,1.0
0.24560546875,1.1295426205574952,1.0
0.24609375,1.3033676838721058,1.0
0.24658203125,1.4708177969057894,1.0
0.2470703125,1.631282395566454,1.0
0.24755859375,1.7839037888476683,1.0
0.248046875,1.9281344333276684,1.0
0.24853515625,2.0631925459470897,1.0
0.2490234375,2.1886185408427274,1.0
0.24951171875,2.303732690687492,1.0
0.25,2.408187261198463,1.0
0.25048828125,2.5014230052820006,1.0
0.2509765625,2.583214779326764,1.0
0.25146484375,2.6531260467302613,1.0
0.251953125,2.71104877874998,1.0
0.25244140625,2.756658144784846,1.0
0.2529296875,2.7899498472683852,1.0
0.25341796875,2.810698379105668,1.0
0.25390625,2.8189947577443166,1.0
0.25439453125,2.8147102132988633,1.0
0.2548828125,2.7980347729110413,1.0
0.25537109375,2.7689452768742053,1.0
0.255859375,2.727742479273794,1.0
0.25634765625,2.674520274746679,1.0
0.2568359375,2.6096981546021216,1.0
0.25732421875,2.5334890498420015,1.0
0.2578125,2.446425726357606,1.0
0.25830078125,2.3488272306527422,1.0
0.2587890625,2.2413206650358366,1.0
0.25927734375,2.124308745666621,1.0
0.259765625,1.9984900538355774,1.0
0.26025390625,1.86433066195078,1.0
0.2607421875,1.72258511294905,1.0
0.26123046875,1.573773132630859,1.0
0.26171875,1.4187009856817254,1.0
0.26220703125,1.257941589133623,1.0
0.2626953125,1.0923536704934935,1.0
0.26318359375,0.9225623288074811,1.0
0.263671875,0.7494733711993916,1.0
0.26416015625,0.5737525411898482,1.0
0.2646484375,0.39633454648863425,1.0
0.26513671875,0.21790181323420832,1.0
0.265625,0.039390293797291906,1.0
0.26611328125,-0.13852942773769264,1.0
0.2666015625,-0.31494651505583576,1.0
0.26708984375,-0.48922386767151754,1.0
0.267578125,-0.6604910724734016,1.0
0.26806640625,-0.8281531842324101,1.0
0.2685546875,-0.9913832410335534,1.0
0.26904296875,-1.1496279412627686,1.0
0.26953125,-1.302102413182597,1.0
0.27001953125,-1.4482955336493497,1.0
0.2705078125,-1.5874691052927852,1.0
0.27099609375,-1.7191639770313216,1.0
0.271484375,-1.8427035011303732,1.0
0.27197265625,-1.957699133691851,1.0
0.2724609375,-2.0635558950256856,1.0
0.27294921875,-2.1599747681673604,1.0
0.2734375,-2.2464575983363804,1.0
0.27392578125,-2.3228044429785943,1.0
0.2744140625,-2.3886171161011385,1.0
0.27490234375,-2.4437919603416605,1.0
0.275390625,-2.488023606260122,1.0
0.27587890625,-2.5212955419399647,1.0
0.2763671875,-2.5433867000374075,1.0
0.27685546875,-2.5543621641249734,1.0
0.27734375,-2.5540840974141936,1.0
0.27783203125,-2.542703005355684,1.0
0.2783203125,-2.5201721954259937,1.0
0.27880859375,-2.4867377840016585,1.0
0.279296875,-2.442454213438699,1.0
0.27978515625,-2.387670445993893,1.0
0.2802734375,-2.3225443899086886,1.0
0.28076171875,-2.2475240424375715,1.0
0.28125,-2.1628607036674157,1.0
0.28173828125,-2.069086130783752,1.0
0.2822265625,-1.966526504087612,1.0
0.28271484375,-1.855778087854293,1.0
0.283203125,-1.7372243995455818,1.0
0.28369140625,-1.611512321289833,1.0
0.2841796875,-1.4790734653989008,1.0
0.28466796875,-1.3406006376031712,1.0
0.28515625,-1.1965722076270637,1.0
0.28564453125,-1.0477269673477572,1.0
0.2861328125,-0.8945891778988757,1.0
0.28662109375,-0.73793968472458,1.0
0.287109375,-0.5783401174210591,1.0
0.28759765625,-0.41659973219103347,1.0
0.2880859375,-0.2532993015696213,1.0
0.28857421875,-0.08925522198890032,1.0
0.2890625,0.07495473894217118,1.0
0.28955078125,0.238527685447696,1.0
0.2900390625,0.4009059347332167,1.0
0.29052734375,0.5613122712975736,1.0
0.291015625,0.7192160707494908,1.0
0.29150390625,0.873868302200889,1.0
0.2919921875,1.0247650894184381,1.0
0.29248046875,1.1711846282336433,1.0
0.29296875,1.3126504398615708,1.0
0.29345703125,1.4484720202799015,1.0
0.2939453125,1.5782088220658457,1.0
0.29443359375,1.7012146319142325,1.0
0.294921875,1.8171012850499395,1.0
0.29541015625,1.9252849562582157,1.0
0.2958984375,2.025447402690264,1.0
0.29638671875,2.117081998435436,1.0
0.296875,2.199950864956597,1.0
0.29736328125,2.2736298322496795,1.0
0.2978515625,2.3379616621580612,1.0
0.29833984375,2.3926010605411063,1.0
0.298828125,2.4374658207126325,1.0
0.29931640625,2.4722839719870557,1.0
0.2998046875,2.497044772269822,1.0
0.30029296875,2.5115493090089727,1.0
0.30078125,2.5158618029678483,1.0
0.30126953125,2.509863134891128,1.0
0.3017578125,2.493701102912389,1.0
0.30224609375,2.4673449434880936,1.0
0.302734375,2.4310324943576105,1.0
0.30322265625,2.3848239475431843,1.0
0.3037109375,2.3290448590672033,1.0
0.30419921875,2.2638389675297668,1.0
0.3046875,2.1896078516677675,1.0
0.30517578125,2.1065643765460105,1.0
0.3056640625,2.015171031473835,1.0
0.30615234375,1.9156960433487051,1.0
0.306640625,1.808652055361814,1.0
0.30712890625,1.6943558114661272,1.0
0.3076171875,1.5733671838702092,1.0
0.30810546875,1.4460515181977027,1.0
0.30859375,1.3130174267537367,1.0
0.30908203125,1.1746798514557382,1.0
0.3095703125,1.03169477854912,1.0
0.31005859375,0.8845216337390044,1.0
0.310546875,0.7338543222761198,1.0
0.31103515625,0.580183237034186,1.0
0.3115234375,0.42422375234055637,1.0
0.31201171875,0.26647954013079245,1.0
0.3125,0.10767045086124027,1.0
0.31298828125,-0.05170113749505803,1.0
0.3134765625,-0.2109218634068977,1.0
0.31396484375,-0.3694976287645328,1.0
0.314453125,-0.5267250469277054,1.0
0.31494140625,-0.6821195353657549,1.0
0.3154296875,-0.8349883745964496,1.0
0.31591796875,-0.9848584693380329,1.0
0.31640625,-1.1310525249204497,1.0
0.31689453125,-1.2731173724220153,1.0
0.3173828125,-1.4104033163254368,1.0
0.31787109375,-1.54249225273692,1.0
0.318359375,-1.6687787182367437,1.0
0.31884765625,-1.7888959719753674,1.0
0.3193359375,-1.9022969054964733,1.0
0.31982421875,-2.008676651822822,1.0
0.3203125,-2.107552583487136,1.0
0.32080078125,-2.1986835237872198,1.0
0.3212890625,-2.281649694576645,1.0
0.32177734375,-2.3562700152422615,1.0
0.322265625,-2.422183753213861,1.0
0.32275390625,-2.4792675858685076,1.0
0.3232421875,-2.527220163195574,1.0
0.32373046875,-2.5659794552748734,1.0
0.32421875,-2.59530992809322,1.0
0.32470703125,-2.615219160896093,1.0
0.3251953125,-2.6255460978355374,1.0
0.32568359375,-2.6263752435915144,1.0
0.326171875,-2.6176244806572666,1.0
0.32666015625,-2.5994558704608384,1.0
0.3271484375,-2.5718627781341845,1.0
0.32763671875,-2.5350778197123227,1.0
0.328125,-2.4891604855820457,1.0
0.32861328125,-2.4344038496310176,1.0
0.3291015625,-2.37092435616844,1.0
0.32958984375,-2.2990686804344618,1.0
0.330078125,-2.219006469412452,1.0
0.33056640625,-2.1311374102668097,1.0
0.3310546875,-2.0356862107321136,1.0
0.33154296875,-1.9331085763748679,1.0
0.33203125,-1.8236867975064928,1.0
0.33251953125,-1.7079330470402052,1.0
0.3330078125,-1.586184339594216,1.0
0.33349609375,-1.4590025595477814,1.0
0.333984375,-1.326768940233702,1.0
0.33447265625,-1.190081703241862,1.0
0.3349609375,-1.0493514549871383,1.0
0.33544921875,-0.9051980835316974,1.0
0.3359375,-0.7580485942957499,1.0
0.33642578125,-0.6085343747797685,1.0
0.3369140625,-0.45709191632873236,1.0
0.33740234375,-0.30436017774814184,1.0
0.337890625,-0.15078325375939855,1.0
0.33837890625,0.0029935287167787237,1.0
0.3388671875,0.1565205107640763,1.0
0.33935546875,0.30915017507214876,1.0
0.33984375,0.4604344455345645,1.0
0.34033203125,0.6097338795695574,1.0
0.3408203125,0.7566148256489097,1.0
0.34130859375,0.9004601887016711,1.0
0.341796875,1.0408649646855772,1.0
0.34228515625,1.1772470494011724,1.0
0.3427734375,1.309239920746406,1.0
